beam_id,starttime,TEC_per_m2,dTEC_per_m2,pulse_code,integration_time
64016.0,2025-07-22T05:56:13.0,7.243011105019203e16,1.0267072985153686e18,ac,3min
64016.0,2025-07-22T05:59:16.0,7.1969618075843096e16,6.609254311658025e16,ac,3min
64157.0,2025-07-22T04:03:42.0,6.364858016815918e16,4.751394569714629e18,ac,3min
64157.0,2025-07-22T04:06:44.0,6.7361441528640216e16,3.201803366084779e19,ac,3min
64157.0,2025-07-22T04:09:47.0,6.353214136342661e16,8.021438676528118e15,ac,3min
64157.0,2025-07-22T04:12:49.0,6.109570630856171e16,3.607616829848515e16,ac,3min
64157.0,2025-07-22T04:15:52.0,7.37838407799131e16,1.1688935789615984e16,ac,3min
64157.0,2025-07-22T04:18:54.0,7.563065740752402e16,1.604154274005462e16,ac,3min
64157.0,2025-07-22T04:21:57.0,6.78881887147858e16,8.036551993258195e15,ac,3min
64157.0,2025-07-22T04:24:59.0,6.255374533214605e16,8.83106196703007e15,ac,3min
64157.0,2025-07-22T04:28:02.0,5.698303357467094e16,2.155502494851513e16,ac,3min
64157.0,2025-07-22T04:31:04.0,6.15739123000597e16,8.604219313066356e15,ac,3min
64157.0,2025-07-22T04:34:06.0,7.229089704983542e16,1.2460330303828454e17,ac,3min
64157.0,2025-07-22T04:37:09.0,3.3948467437219204e16,1.7255868761254542e15,ac,3min
64157.0,2025-07-22T04:40:11.0,6.986082223281733e16,1.6274420232172696e16,ac,3min
64157.0,2025-07-22T04:43:14.0,6.903701709038031e16,3.195844604648334e16,ac,3min
64157.0,2025-07-22T04:46:16.0,6.97942027814403e16,1.321381571532479e16,ac,3min
64157.0,2025-07-22T04:49:19.0,6.331445371940974e16,1.1145311811669052e18,ac,3min
64157.0,2025-07-22T04:52:21.0,6.667235674023523e16,9.935497985635768e15,ac,3min
64157.0,2025-07-22T04:55:24.0,6.388234147791314e16,8.912682112335744e15,ac,3min
64157.0,2025-07-22T04:58:26.0,6.72976440504494e16,1.0264490324855362e16,ac,3min
64157.0,2025-07-22T05:01:29.0,6.266876695545231e16,1.343439977941643e16,ac,3min
64157.0,2025-07-22T05:04:31.0,6.1180657200631176e16,6.732134860075088e16,ac,3min
64157.0,2025-07-22T05:07:34.0,5.954069022632761e16,5.187595671996635e18,ac,3min
64157.0,2025-07-22T05:10:36.0,7.078370652978786e16,8.913606860509655e15,ac,3min
64157.0,2025-07-22T05:13:39.0,5.393438665658088e16,2.939278963250319e16,ac,3min
64157.0,2025-07-22T05:16:41.0,6.701769617904526e16,1.6930634675473444e18,ac,3min
64157.0,2025-07-22T05:19:44.0,5.97519491968942e16,1.1899032955869389e19,ac,3min
64157.0,2025-07-22T05:22:46.0,7.087574139263594e16,8.972746792270185e17,ac,3min
64157.0,2025-07-22T05:25:49.0,6.958038709463952e16,8.184497747455022e17,ac,3min
64157.0,2025-07-22T05:28:51.0,7.637154283349138e16,4.106793714145999e16,ac,3min
64157.0,2025-07-22T05:31:54.0,5.946780887475703e16,4.559410352035885e17,ac,3min
64157.0,2025-07-22T05:34:56.0,6.436779025293507e16,7.251183922831364e15,ac,3min
64157.0,2025-07-22T05:37:58.0,5.7564936428892376e16,1.1432827099163416e16,ac,3min
64157.0,2025-07-22T05:41:01.0,6.399597639978895e16,2.589456449287414e17,ac,3min
64157.0,2025-07-22T05:44:03.0,6.729719919417149e16,1.3354597455656296e19,ac,3min
64157.0,2025-07-22T05:47:06.0,6.214038343567786e16,9.619551405472654e15,ac,3min
64157.0,2025-07-22T05:50:08.0,6.847274784297564e16,1.8402669065452932e16,ac,3min
64157.0,2025-07-22T05:53:11.0,4.854831449221587e16,1.7319891250895502e15,ac,3min
64157.0,2025-07-22T05:56:13.0,6.4724370569181736e16,2.3713381850464344e16,ac,3min
64157.0,2025-07-22T05:59:16.0,5.940792744353125e16,5.412433755404071e16,ac,3min
64964.0,2025-07-22T04:03:42.0,8.555906569666341e16,4.848743445123593e19,ac,3min
64964.0,2025-07-22T04:06:44.0,9.483371228814445e16,1.146046230722646e16,ac,3min
64964.0,2025-07-22T04:09:47.0,9.106239382896413e16,2.60636378489738e16,ac,3min
64964.0,2025-07-22T04:12:49.0,8.695895345023024e16,1.1039325951158036e16,ac,3min
64964.0,2025-07-22T04:15:52.0,9.41022717928902e16,2.1680350663362576e16,ac,3min
64964.0,2025-07-22T04:18:54.0,7.1230932307928904e16,1.6698863293239982e16,ac,3min
64964.0,2025-07-22T04:21:57.0,7.821754946993947e16,1.029782823945974e16,ac,3min
64964.0,2025-07-22T04:24:59.0,6.768301074053286e16,6.721563352107633e17,ac,3min
64964.0,2025-07-22T04:28:02.0,7.648063945397362e16,1.2263777700127602e16,ac,3min
64964.0,2025-07-22T04:31:04.0,8.58332018210377e16,4.620623710096882e16,ac,3min
64964.0,2025-07-22T04:34:06.0,7.974742660665622e16,1.3640724118315036e18,ac,3min
64964.0,2025-07-22T04:37:09.0,6.436740459680845e16,1.9005274761583542e15,ac,3min
64964.0,2025-07-22T04:40:11.0,7.8282432985389e16,1.4834026080258524e16,ac,3min
64964.0,2025-07-22T04:43:14.0,7.066476321339845e16,1.1305138148654105e19,ac,3min
64964.0,2025-07-22T04:46:16.0,8.170207838729096e16,8.625834325161605e16,ac,3min
64964.0,2025-07-22T04:49:19.0,6.879613829279762e16,9.303951329986068e15,ac,3min
64964.0,2025-07-22T04:52:21.0,8.367439277722605e16,1.0913093093675916e16,ac,3min
64964.0,2025-07-22T04:55:24.0,6.167302365693154e16,8.46427483357662e15,ac,3min
64964.0,2025-07-22T04:58:26.0,7.779699673720774e16,8.00427233742102e15,ac,3min
64964.0,2025-07-22T05:01:29.0,6.371170724612678e16,9.557380909422536e15,ac,3min
64964.0,2025-07-22T05:04:31.0,8.633803285353707e16,9.60799826096422e15,ac,3min
64964.0,2025-07-22T05:07:34.0,8.478158660703168e16,1.3269728202584136e19,ac,3min
64964.0,2025-07-22T05:10:36.0,9.484262114708235e16,1.0641730659468452e16,ac,3min
64964.0,2025-07-22T05:13:39.0,8.410142595071013e16,1.7222262092621683e17,ac,3min
64964.0,2025-07-22T05:16:41.0,8.352341110156118e16,5.805832793856751e17,ac,3min
64964.0,2025-07-22T05:19:44.0,7.961812247966107e16,1.3081916075550816e16,ac,3min
64964.0,2025-07-22T05:22:46.0,7.702556100325448e16,1.2015602173412292e16,ac,3min
64964.0,2025-07-22T05:25:49.0,8.10279395603455e16,1.4128103592945448e16,ac,3min
64964.0,2025-07-22T05:28:51.0,7.20578413291441e16,1.2078653162034248e16,ac,3min
64964.0,2025-07-22T05:31:54.0,8.458162931739794e16,1.6968218510706126e16,ac,3min
64964.0,2025-07-22T05:34:56.0,8.346782331701782e16,1.342814722588074e17,ac,3min
64964.0,2025-07-22T05:37:58.0,7.806847174904646e16,1.9298879516044036e16,ac,3min
64964.0,2025-07-22T05:41:01.0,7.170628315861067e16,1.471271190209942e17,ac,3min
64964.0,2025-07-22T05:44:03.0,7.618162030362096e16,1.4461097878735482e16,ac,3min
64964.0,2025-07-22T05:47:06.0,7.268070367540382e16,1.1081527926505224e16,ac,3min
64964.0,2025-07-22T05:50:08.0,7.441082773238746e16,1.26678641707425e16,ac,3min
64964.0,2025-07-22T05:53:11.0,4.795858289085986e16,1.9598411186978955e15,ac,3min
64964.0,2025-07-22T05:56:13.0,7.132541870231646e16,8.459939535063571e15,ac,3min
64964.0,2025-07-22T05:59:16.0,8.20111094606543e16,1.2059083695657908e19,ac,3min
65066.0,2025-07-22T04:03:42.0,7.736645041675728e16,1.0659345617762542e16,ac,3min
65066.0,2025-07-22T04:06:44.0,8.09998420148654e16,9.834389930911034e17,ac,3min
65066.0,2025-07-22T04:09:47.0,6.915532842337766e16,4.073647471917255e16,ac,3min
65066.0,2025-07-22T04:12:49.0,6.55022747048448e16,2.0705146219236692e16,ac,3min
65066.0,2025-07-22T04:15:52.0,7.243456842384069e16,1.9254631585781412e16,ac,3min
65066.0,2025-07-22T04:18:54.0,6.091315363849519e16,8.777813989836947e15,ac,3min
65066.0,2025-07-22T04:21:57.0,7.448725475243395e16,2.8281094654102528e17,ac,3min
65066.0,2025-07-22T04:24:59.0,7.236418822391408e16,1.1099182717046608e16,ac,3min
65066.0,2025-07-22T04:28:02.0,7.260511238423002e16,4.217254036224993e16,ac,3min
65066.0,2025-07-22T04:31:04.0,7.44849281065364e16,9.628483725869244e15,ac,3min
65066.0,2025-07-22T04:34:06.0,6.214878572063546e16,1.8977475151445027e17,ac,3min
65066.0,2025-07-22T04:37:09.0,5.014796027357289e16,2.052137756716706e15,ac,3min
65066.0,2025-07-22T04:40:11.0,7.101636175203846e16,1.089422633375981e16,ac,3min
65066.0,2025-07-22T04:43:14.0,5.90268636050273e16,8.275851593028153e15,ac,3min
65066.0,2025-07-22T04:46:16.0,7.740069519693986e16,3.530431543049089e16,ac,3min
65066.0,2025-07-22T04:49:19.0,6.8115301251941864e16,7.289786093837961e15,ac,3min
65066.0,2025-07-22T04:52:21.0,6.598521964537232e16,2.585004349684379e16,ac,3min
65066.0,2025-07-22T04:55:24.0,7.689245360763136e16,3.626798317484222e16,ac,3min
65066.0,2025-07-22T04:58:26.0,6.730992447897012e16,8.203113598168837e15,ac,3min
65066.0,2025-07-22T05:01:29.0,5.859258060359448e16,1.2971369697358184e16,ac,3min
65066.0,2025-07-22T05:04:31.0,6.380211509046346e16,1.5401920800821374e16,ac,3min
65066.0,2025-07-22T05:07:34.0,6.20786313417743e16,7.325115360168252e15,ac,3min
65066.0,2025-07-22T05:10:36.0,6.103377560935841e16,7.103633551919012e15,ac,3min
65066.0,2025-07-22T05:13:39.0,6.991015511907245e16,2.108853505751428e16,ac,3min
65066.0,2025-07-22T05:16:41.0,6.6448392082095624e16,1.196611702901039e16,ac,3min
65066.0,2025-07-22T05:19:44.0,6.968063118701278e16,9.464243604222046e15,ac,3min
65066.0,2025-07-22T05:22:46.0,7.242349230685686e16,3.0351094066555164e16,ac,3min
65066.0,2025-07-22T05:25:49.0,6.388880835872155e16,8.77780564044107e15,ac,3min
65066.0,2025-07-22T05:28:51.0,6.775718309243214e16,9.012224253895896e15,ac,3min
65066.0,2025-07-22T05:31:54.0,6.488549578375323e16,5.067494937258768e16,ac,3min
65066.0,2025-07-22T05:34:56.0,6.963926606449833e16,1.4017834474404886e16,ac,3min
65066.0,2025-07-22T05:37:58.0,5.814530652663508e16,4.1880035163836184e16,ac,3min
65066.0,2025-07-22T05:41:01.0,6.908841813273995e16,1.047910005250697e16,ac,3min
65066.0,2025-07-22T05:44:03.0,6.305366760649211e16,8.779700910921419e15,ac,3min
65066.0,2025-07-22T05:47:06.0,7.064308892769095e16,3.128128136026278e16,ac,3min
65066.0,2025-07-22T05:50:08.0,6.224544523986101e16,5.8342684953328616e16,ac,3min
65066.0,2025-07-22T05:53:11.0,4.755564856508314e16,1.8570784921324302e15,ac,3min
65066.0,2025-07-22T05:56:13.0,6.8658424353245096e16,1.155294304303283e19,ac,3min
65066.0,2025-07-22T05:59:16.0,6.405104405434111e16,5.925177261085591e18,ac,3min
64016.0,2025-07-22T04:03:42.0,2.119353260874715e16,2.049203271831987e15,ac,5min
64016.0,2025-07-22T04:08:46.0,8.126054019106822e16,1.1922327163897942e16,ac,5min
64016.0,2025-07-22T04:13:50.0,2.5383022922173348e16,3.782899194686045e15,ac,5min
64016.0,2025-07-22T04:18:54.0,3.3554911896386536e16,3.744276442181809e15,ac,5min
64016.0,2025-07-22T04:23:58.0,7.905197559030462e16,1.787630579879549e16,ac,5min
64016.0,2025-07-22T04:29:02.0,7.401658315087952e16,7.661749461856655e15,ac,5min
64016.0,2025-07-22T04:34:06.0,7.233969807966974e16,6.68684422499399e15,ac,5min
64016.0,2025-07-22T04:39:11.0,8.522012023946646e16,8.599654786695612e15,ac,5min
64016.0,2025-07-22T04:44:15.0,6.808197527565445e16,7.838843804478498e15,ac,5min
64016.0,2025-07-22T04:49:19.0,7.66442141061504e16,1.235614771767102e16,ac,5min
64016.0,2025-07-22T04:54:23.0,7.511773881180685e16,8.411526747859181e15,ac,5min
64016.0,2025-07-22T04:59:27.0,5.9875013173247096e16,6.992506921990288e15,ac,5min
64016.0,2025-07-22T05:04:31.0,6.945159952159215e16,2.636025353001033e16,ac,5min
64016.0,2025-07-22T05:09:35.0,7.501664969572278e16,9.098418408710872e15,ac,5min
64016.0,2025-07-22T05:14:40.0,8.475427753176814e16,3.2092254001735092e16,ac,5min
64016.0,2025-07-22T05:19:44.0,7.22597221994227e16,7.904939255788775e15,ac,5min
64016.0,2025-07-22T05:24:48.0,2.923665634217528e16,2.9615202042755105e15,ac,5min
64016.0,2025-07-22T05:29:52.0,6.716038327747629e16,7.212526649691206e15,ac,5min
64016.0,2025-07-22T05:34:56.0,3.142868148660548e16,3.312087991116792e15,ac,5min
64016.0,2025-07-22T05:40:00.0,7.01852279549851e16,7.358505712241069e15,ac,5min
64016.0,2025-07-22T05:45:04.0,7.38076470009379e16,1.0851094542905072e16,ac,5min
64016.0,2025-07-22T05:50:08.0,8.577770369756798e16,8.607903647976829e15,ac,5min
64016.0,2025-07-22T05:55:13.0,7.637312501420058e16,1.0044472481706216e16,ac,5min
64157.0,2025-07-22T04:03:42.0,6.605386026294168e16,1.7918921184250618e16,ac,5min
64157.0,2025-07-22T04:08:46.0,5.9894418113348456e16,8.668918700023263e15,ac,5min
64157.0,2025-07-22T04:13:50.0,7.247173156599806e16,7.212030856064366e15,ac,5min
64157.0,2025-07-22T04:18:54.0,6.917924103754597e16,7.057099473022957e18,ac,5min
64157.0,2025-07-22T04:23:58.0,6.402214719799763e16,7.627013789093299e15,ac,5min
64157.0,2025-07-22T04:29:02.0,6.694297211650017e16,7.998563035833247e15,ac,5min
64157.0,2025-07-22T04:34:06.0,6.963121227817124e16,8.19639014971029e15,ac,5min
64157.0,2025-07-22T04:39:11.0,6.975477729148304e16,7.215411775236738e15,ac,5min
64157.0,2025-07-22T04:44:15.0,7.188406462867467e16,7.413836142083247e15,ac,5min
64157.0,2025-07-22T04:49:19.0,6.868744753306336e16,6.068015980765098e17,ac,5min
64157.0,2025-07-22T04:54:23.0,6.586246281537345e16,1.276013593724215e18,ac,5min
64157.0,2025-07-22T04:59:27.0,6.130646939716215e16,1.0553779810316746e16,ac,5min
64157.0,2025-07-22T05:04:31.0,5.985669486055691e16,1.27945209633148e16,ac,5min
64157.0,2025-07-22T05:09:35.0,6.363771136349856e16,7.404850437809895e15,ac,5min
64157.0,2025-07-22T05:14:40.0,6.529050909121818e16,7.049664193873301e15,ac,5min
64157.0,2025-07-22T05:19:44.0,5.678616174664058e16,1.1202037900974248e17,ac,5min
64157.0,2025-07-22T05:24:48.0,6.8441217347184424e16,2.1470886984165586e18,ac,5min
64157.0,2025-07-22T05:29:52.0,6.360941402271925e16,7.498344453934945e15,ac,5min
64157.0,2025-07-22T05:34:56.0,6.345081481828938e16,2.801814006652538e16,ac,5min
64157.0,2025-07-22T05:40:00.0,6.942592569183632e16,9.784645099769228e15,ac,5min
64157.0,2025-07-22T05:45:04.0,6.27708599395427e16,6.093036015735276e15,ac,5min
64157.0,2025-07-22T05:50:08.0,6.33405061357025e16,6.310791865192314e15,ac,5min
64157.0,2025-07-22T05:55:13.0,6.641812426881954e16,6.65171969524558e15,ac,5min
64964.0,2025-07-22T04:03:42.0,8.987007457415808e16,2.602526532687587e17,ac,5min
64964.0,2025-07-22T04:08:46.0,8.58904707619831e16,1.006374136440607e16,ac,5min
64964.0,2025-07-22T04:13:50.0,9.251482180641482e16,2.3966220869173788e16,ac,5min
64964.0,2025-07-22T04:18:54.0,8.20878692530169e16,8.219009894707196e17,ac,5min
64964.0,2025-07-22T04:23:58.0,6.047684131392859e16,1.0713781970874872e16,ac,5min
64964.0,2025-07-22T04:29:02.0,8.5913419095779e16,2.0116395321261394e18,ac,5min
64964.0,2025-07-22T04:34:06.0,9.093517414733509e16,8.150226745567607e15,ac,5min
64964.0,2025-07-22T04:39:11.0,7.26575819278511e16,1.6925436510413716e16,ac,5min
64964.0,2025-07-22T04:44:15.0,7.912062307563568e16,7.024153047305843e16,ac,5min
64964.0,2025-07-22T04:49:19.0,7.620156505024894e16,7.828752766777513e15,ac,5min
64964.0,2025-07-22T04:54:23.0,7.070135597845791e16,1.2775577252345708e16,ac,5min
64964.0,2025-07-22T04:59:27.0,6.9035376062664744e16,1.1307124386077864e16,ac,5min
64964.0,2025-07-22T05:04:31.0,8.322202062785488e16,7.964359000480218e15,ac,5min
64964.0,2025-07-22T05:09:35.0,9.37218665741223e16,1.0143006261084074e19,ac,5min
64964.0,2025-07-22T05:14:40.0,8.404369138818981e16,1.1317721884481064e16,ac,5min
64964.0,2025-07-22T05:19:44.0,7.742911521682342e16,9.706972973505288e15,ac,5min
64964.0,2025-07-22T05:24:48.0,8.474122423085038e16,8.954639673687713e15,ac,5min
64964.0,2025-07-22T05:29:52.0,7.852786304853392e16,9.40941365352084e15,ac,5min
64964.0,2025-07-22T05:34:56.0,8.379662506530422e16,1.0116311070873604e16,ac,5min
64964.0,2025-07-22T05:40:00.0,6.937755963887579e16,3.5162159347453868e16,ac,5min
64964.0,2025-07-22T05:45:04.0,7.513832358169603e16,8.33559793164645e15,ac,5min
64964.0,2025-07-22T05:50:08.0,7.103342520357277e16,8.327527310176885e15,ac,5min
64964.0,2025-07-22T05:55:13.0,7.819041468529891e16,8.262863685288978e15,ac,5min
65066.0,2025-07-22T04:03:42.0,7.997743681439794e16,6.867863354885738e15,ac,5min
65066.0,2025-07-22T04:08:46.0,7.367579924004611e16,1.0127547496028624e16,ac,5min
65066.0,2025-07-22T04:13:50.0,7.158848316357211e16,9.76980916788853e15,ac,5min
65066.0,2025-07-22T04:18:54.0,6.981988159709582e16,6.810392061979845e15,ac,5min
65066.0,2025-07-22T04:23:58.0,7.019391162796149e16,8.566609726519256e15,ac,5min
65066.0,2025-07-22T04:29:02.0,7.969725445030027e16,6.836328729895077e15,ac,5min
65066.0,2025-07-22T04:34:06.0,6.675754364371447e16,9.550246972577434e15,ac,5min
65066.0,2025-07-22T04:39:11.0,6.2657483288126184e16,6.362619221860463e15,ac,5min
65066.0,2025-07-22T04:44:15.0,7.222489965586578e16,7.193849887273438e15,ac,5min
65066.0,2025-07-22T04:49:19.0,6.743314189017499e16,8.197939574331967e15,ac,5min
65066.0,2025-07-22T04:54:23.0,7.34178037564379e16,4.1503033831871473e18,ac,5min
65066.0,2025-07-22T04:59:27.0,6.237667454336989e16,7.495799572021435e15,ac,5min
65066.0,2025-07-22T05:04:31.0,5.976422560897519e16,1.0956857558416418e16,ac,5min
65066.0,2025-07-22T05:09:35.0,6.179687908731938e16,1.101868084610439e16,ac,5min
65066.0,2025-07-22T05:14:40.0,6.697867274380359e16,9.202925609493432e15,ac,5min
65066.0,2025-07-22T05:19:44.0,7.189036175661307e16,8.21895944988071e15,ac,5min
65066.0,2025-07-22T05:24:48.0,7.099985705592589e16,8.627388304907356e15,ac,5min
65066.0,2025-07-22T05:29:52.0,6.968701759330765e16,8.50481384289537e15,ac,5min
65066.0,2025-07-22T05:34:56.0,7.0426913169896536e16,7.338381177656054e15,ac,5min
65066.0,2025-07-22T05:40:00.0,6.675156576059089e16,9.56739029095121e15,ac,5min
65066.0,2025-07-22T05:45:04.0,6.711706525193598e16,5.630069374515297e17,ac,5min
65066.0,2025-07-22T05:50:08.0,6.00266919285443e16,7.723098479446899e15,ac,5min
65066.0,2025-07-22T05:55:13.0,6.944175196987133e16,7.537632905832114e17,ac,5min
64016.0,2025-07-22T04:03:42.0,5.216633515038315e16,1.163697168618574e15,lp,10min
64016.0,2025-07-22T04:13:45.0,5.317326641086866e16,1.074157610744326e15,lp,10min
64016.0,2025-07-22T04:23:48.0,1.0022123596274344e17,2.1412312114249042e15,lp,10min
64016.0,2025-07-22T04:33:51.0,1.0944564503230205e17,2.4942919273045985e15,lp,10min
64016.0,2025-07-22T04:43:54.0,1.0299630854600314e17,2.5996028222645715e15,lp,10min
64016.0,2025-07-22T04:53:58.0,1.0686616470963934e17,2.2329015864645192e15,lp,10min
64016.0,2025-07-22T05:04:01.0,1.1401765410823678e17,2.4474174978466125e15,lp,10min
64016.0,2025-07-22T05:14:04.0,1.195276812053316e17,2.48677666037201e15,lp,10min
64016.0,2025-07-22T05:24:07.0,6.283470966790115e16,1.3376529850200668e15,lp,10min
64016.0,2025-07-22T05:34:10.0,6.613459266483091e16,1.3850197103106742e15,lp,10min
64016.0,2025-07-22T05:44:14.0,1.1188777758211958e17,2.301832671235629e15,lp,10min
64016.0,2025-07-22T05:54:17.0,1.0410711385754042e17,2.852567724506204e15,lp,10min
64157.0,2025-07-22T04:03:42.0,8.789024780505141e16,3.022126357024493e15,lp,10min
64157.0,2025-07-22T04:13:45.0,9.260955802426126e16,2.962911408012065e15,lp,10min
64157.0,2025-07-22T04:23:48.0,1.0472466578852182e17,3.313021879289566e15,lp,10min
64157.0,2025-07-22T04:33:51.0,9.716977878613091e16,3.3440766978356895e15,lp,10min
64157.0,2025-07-22T04:43:54.0,9.973186275158926e16,2.9424555498042035e15,lp,10min
64157.0,2025-07-22T04:53:58.0,9.330636863953915e16,2.8443278087690085e15,lp,10min
64157.0,2025-07-22T05:04:01.0,9.62736727291628e16,2.662550980775644e15,lp,10min
64157.0,2025-07-22T05:14:04.0,1.0967153634870251e17,3.250171221476962e15,lp,10min
64157.0,2025-07-22T05:24:07.0,1.1804229713920632e17,2.9584925615459456e16,lp,10min
64157.0,2025-07-22T05:34:10.0,1.0034940274821498e17,2.79193841365339e15,lp,10min
64157.0,2025-07-22T05:44:14.0,1.0206335051051203e17,2.9533553524058225e15,lp,10min
64157.0,2025-07-22T05:54:17.0,8.912263072305662e16,3.5140153757985445e15,lp,10min
64964.0,2025-07-22T04:03:42.0,1.1498265964918834e17,2.7571618429276225e15,lp,10min
64964.0,2025-07-22T04:13:45.0,1.0692533766068922e17,2.5035541449280095e15,lp,10min
64964.0,2025-07-22T04:23:48.0,1.0339779445779282e17,2.490732373234558e15,lp,10min
64964.0,2025-07-22T04:33:51.0,1.1385089071933725e17,2.646542203785811e15,lp,10min
64964.0,2025-07-22T04:43:54.0,9.741382476493133e16,2.1852472340699358e15,lp,10min
64964.0,2025-07-22T04:53:58.0,1.0533020920610024e17,2.230157451842532e15,lp,10min
64964.0,2025-07-22T05:04:01.0,1.1839030768667437e17,2.5102609832003145e15,lp,10min
64964.0,2025-07-22T05:14:04.0,1.113068655412165e17,2.5844482701111155e15,lp,10min
64964.0,2025-07-22T05:24:07.0,1.0501599287076747e17,2.247385721918335e15,lp,10min
64964.0,2025-07-22T05:34:10.0,1.120231219393481e17,2.4951410285904055e15,lp,10min
64964.0,2025-07-22T05:44:14.0,1.1445614668271578e17,2.4932843672127695e15,lp,10min
64964.0,2025-07-22T05:54:17.0,1.0822986132860336e17,2.994460077029724e15,lp,10min
65066.0,2025-07-22T04:03:42.0,9.187429997608203e16,2.477338480393847e15,lp,10min
65066.0,2025-07-22T04:13:45.0,9.478153488891626e16,2.4642173965297635e15,lp,10min
65066.0,2025-07-22T04:23:48.0,9.439174416134754e16,2.458244185243493e15,lp,10min
65066.0,2025-07-22T04:33:51.0,1.0049507777628843e17,2.403503621995344e15,lp,10min
65066.0,2025-07-22T04:43:54.0,9.10706327261653e16,2.308992027796629e15,lp,10min
65066.0,2025-07-22T04:53:58.0,9.003068089406494e16,2.2427658610214805e15,lp,10min
65066.0,2025-07-22T05:04:01.0,1.0011643681456085e17,2.358369313755924e15,lp,10min
65066.0,2025-07-22T05:14:04.0,1.0387986868062878e17,2.428882163500078e15,lp,10min
65066.0,2025-07-22T05:24:07.0,8.773212139284408e16,2.1560119548416002e15,lp,10min
65066.0,2025-07-22T05:34:10.0,9.729753728387115e16,2.3831149821802835e15,lp,10min
65066.0,2025-07-22T05:44:14.0,9.335316271009408e16,2.425135307625232e15,lp,10min
65066.0,2025-07-22T05:54:17.0,8.790302394105074e16,2.981890407120302e15,lp,10min
64016.0,2025-07-22T04:03:42.0,5.298249549175514e16,1.0322152422266159e15,lp,15min
64016.0,2025-07-22T04:18:44.0,7.832705208571954e16,1.339078263447117e15,lp,15min
64016.0,2025-07-22T04:33:46.0,1.0762018785245347e17,2.0169223498974288e15,lp,15min
64016.0,2025-07-22T04:48:48.0,1.0574893410148478e17,1.8658049725208228e15,lp,15min
64016.0,2025-07-22T05:03:51.0,1.1664109050265522e17,2.0560594911491475e15,lp,15min
64016.0,2025-07-22T05:18:53.0,7.511850162973872e16,1.223142732746795e15,lp,15min
64016.0,2025-07-22T05:33:55.0,7.462764311763296e16,1.2785184718131072e15,lp,15min
64016.0,2025-07-22T05:48:57.0,1.1232332806673392e17,2.1898123167740305e15,lp,15min
64157.0,2025-07-22T04:03:42.0,9.200062290649806e16,2.3562478043571215e15,lp,15min
64157.0,2025-07-22T04:18:44.0,1.0169904119145586e17,2.662411482605566e15,lp,15min
64157.0,2025-07-22T04:33:46.0,1.039933786058566e17,2.728763928223964e15,lp,15min
64157.0,2025-07-22T04:48:48.0,1.1243878481108883e17,4.797706782230604e16,lp,15min
64157.0,2025-07-22T05:03:51.0,9.954834371939514e16,2.3284337874532135e15,lp,15min
64157.0,2025-07-22T05:18:53.0,1.0266188230987226e17,2.3217864215012725e15,lp,15min
64157.0,2025-07-22T05:33:55.0,1.0135928066070838e17,2.294809722000594e15,lp,15min
64157.0,2025-07-22T05:48:57.0,9.943596825782546e16,2.8605086822679295e15,lp,15min
64964.0,2025-07-22T04:03:42.0,1.1532403741592387e17,2.2843098515776965e15,lp,15min
64964.0,2025-07-22T04:18:44.0,1.0170213710565701e17,1.978712199180565e15,lp,15min
64964.0,2025-07-22T04:33:46.0,1.0628072269284976e17,1.9979358624905518e15,lp,15min
64964.0,2025-07-22T04:48:48.0,1.0273123412682072e17,1.8393216849160758e15,lp,15min
64964.0,2025-07-22T05:03:51.0,1.1691440527730747e17,2.0356100913117375e15,lp,15min
64964.0,2025-07-22T05:18:53.0,1.0611979101360494e17,1.9533919230055592e15,lp,15min
64964.0,2025-07-22T05:33:55.0,1.127010337735636e17,2.0374429247174175e15,lp,15min
64964.0,2025-07-22T05:48:57.0,1.1064777302308896e17,2.2360182726482485e15,lp,15min
65066.0,2025-07-22T04:03:42.0,9.569228734730267e16,2.0625578972116495e15,lp,15min
65066.0,2025-07-22T04:18:44.0,9.369536473578667e16,1.9955754119209022e15,lp,15min
65066.0,2025-07-22T04:33:46.0,9.732092330731179e16,1.9755931758209335e15,lp,15min
65066.0,2025-07-22T04:48:48.0,8.972393646759251e16,1.857500519137521e15,lp,15min
65066.0,2025-07-22T05:03:51.0,1.0143566254475891e17,1.9701739338241718e15,lp,15min
65066.0,2025-07-22T05:18:53.0,9.277577893204037e16,1.8247078258214105e15,lp,15min
65066.0,2025-07-22T05:33:55.0,9.466815927212003e16,1.9582593299849618e15,lp,15min
65066.0,2025-07-22T05:48:57.0,9.242601831820742e16,2.263636114802522e15,lp,15min
64016.0,2025-07-22T04:03:42.0,1.0722391763872282e17,2.1228604568018212e16,lp,1min
64016.0,2025-07-22T04:04:43.0,9.481008144400262e16,6.921604741596794e15,lp,1min
64016.0,2025-07-22T04:05:48.0,7.901990448629568e15,7.082607671271051e14,lp,1min
64016.0,2025-07-22T04:06:49.0,9.80202197545704e16,6.209970190918777e15,lp,1min
64016.0,2025-07-22T04:07:50.0,1.0875827257700222e17,1.6302421144731558e16,lp,1min
64016.0,2025-07-22T04:08:51.0,8.66349520978417e16,7.261950099220192e15,lp,1min
64016.0,2025-07-22T04:09:52.0,9.758775216936122e16,7.234375557188462e15,lp,1min
64016.0,2025-07-22T04:10:53.0,9.327146453580184e16,6.659271259324177e15,lp,1min
